CRASH DATE,CRASH TIME,ZIP CODE,LATITUDE,LONGITUDE,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,YearMonth,CONTRIBUTING FACTOR VEHICLE 1_Aggressive Driving/Road Rage,CONTRIBUTING FACTOR VEHICLE 1_Alcohol Involvement,CONTRIBUTING FACTOR VEHICLE 1_Backing Unsafely,CONTRIBUTING FACTOR VEHICLE 1_Brakes Defective,CONTRIBUTING FACTOR VEHICLE 1_Cell Phone (hand-Held),CONTRIBUTING FACTOR VEHICLE 1_Driver Inattention/Distraction,CONTRIBUTING FACTOR VEHICLE 1_Driver Inexperience,CONTRIBUTING FACTOR VEHICLE 1_Drugs (illegal),CONTRIBUTING FACTOR VEHICLE 1_Failure to Yield Right-of-Way,CONTRIBUTING FACTOR VEHICLE 1_Fatigued/Drowsy,CONTRIBUTING FACTOR VEHICLE 1_Following Too Closely,CONTRIBUTING FACTOR VEHICLE 1_Glare,CONTRIBUTING FACTOR VEHICLE 1_Illnes,CONTRIBUTING FACTOR VEHICLE 1_Lost Consciousness,CONTRIBUTING FACTOR VEHICLE 1_Obstruction/Debris,CONTRIBUTING FACTOR VEHICLE 1_Other Vehicular,CONTRIBUTING FACTOR VEHICLE 1_Passenger Distraction,CONTRIBUTING FACTOR VEHICLE 1_Passing Too Closely,CONTRIBUTING FACTOR VEHICLE 1_Passing or Lane Usage Improper,CONTRIBUTING FACTOR VEHICLE 1_Pavement Slippery,CONTRIBUTING FACTOR VEHICLE 1_Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,CONTRIBUTING FACTOR VEHICLE 1_Reaction to Uninvolved Vehicle,CONTRIBUTING FACTOR VEHICLE 1_Tire Failure/Inadequate,CONTRIBUTING FACTOR VEHICLE 1_Traffic Control Disregarded,CONTRIBUTING FACTOR VEHICLE 1_Turning Improperly,CONTRIBUTING FACTOR VEHICLE 1_Unsafe Lane Changing,CONTRIBUTING FACTOR VEHICLE 1_Unsafe Speed,CONTRIBUTING FACTOR VEHICLE 1_Unspecified,CONTRIBUTING FACTOR VEHICLE 1_View Obstructed/Limited,CONTRIBUTING FACTOR VEHICLE 2_Driver Inattention/Distraction,CONTRIBUTING FACTOR VEHICLE 2_Driver Inexperience,CONTRIBUTING FACTOR VEHICLE 2_Failure to Yield Right-of-Way,CONTRIBUTING FACTOR VEHICLE 2_Following Too Closely,CONTRIBUTING FACTOR VEHICLE 2_Glare,CONTRIBUTING FACTOR VEHICLE 2_Lost Consciousness,CONTRIBUTING FACTOR VEHICLE 2_Other Vehicular,CONTRIBUTING FACTOR VEHICLE 2_Traffic Control Disregarded,CONTRIBUTING FACTOR VEHICLE 2_Turning Improperly,CONTRIBUTING FACTOR VEHICLE 2_Unsafe Lane Changing,CONTRIBUTING FACTOR VEHICLE 2_Unsafe Speed,CONTRIBUTING FACTOR VEHICLE 2_Unspecified,CONTRIBUTING FACTOR VEHICLE 2_View Obstructed/Limited,CONTRIBUTING FACTOR VEHICLE 3_Other Vehicular,CONTRIBUTING FACTOR VEHICLE 3_Unspecified,VEHICLE TYPE CODE 1_AMBULENCE,VEHICLE TYPE CODE 1_Bike,VEHICLE TYPE CODE 1_Box Truck,VEHICLE TYPE CODE 1_Bus,VEHICLE TYPE CODE 1_Convertible,VEHICLE TYPE CODE 1_Dump,VEHICLE TYPE CODE 1_E-Scooter,VEHICLE TYPE CODE 1_Moped,VEHICLE TYPE CODE 1_Motorcycle,VEHICLE TYPE CODE 1_Pick-up Truck,VEHICLE TYPE CODE 1_Sedan,VEHICLE TYPE CODE 1_Station Wagon/Sport Utility Vehicle,VEHICLE TYPE CODE 1_Taxi,VEHICLE TYPE CODE 1_Van,VEHICLE TYPE CODE 2_Ambulance,VEHICLE TYPE CODE 2_Bike,VEHICLE TYPE CODE 2_Bus,VEHICLE TYPE CODE 2_Convertible,VEHICLE TYPE CODE 2_E-Scooter,VEHICLE TYPE CODE 2_Motorcycle,VEHICLE TYPE CODE 2_Pick-up Truck,VEHICLE TYPE CODE 2_Sedan,VEHICLE TYPE CODE 2_Station Wagon/Sport Utility Vehicle,VEHICLE TYPE CODE 2_Taxi,VEHICLE TYPE CODE 2_Truck,VEHICLE TYPE CODE 2_Van,VEHICLE TYPE CODE 3_Bus,VEHICLE TYPE CODE 3_Sedan,VEHICLE TYPE CODE 3_Station Wagon/Sport Utility Vehicle,VEHICLE TYPE CODE 3_Taxi,VEHICLE TYPE CODE 3_Van,VEHICLE TYPE CODE 4_Bus,VEHICLE TYPE CODE 4_Pick-up Truck,VEHICLE TYPE CODE 4_Sedan,VEHICLE TYPE CODE 4_Station Wagon/Sport Utility Vehicle,VEHICLE TYPE CODE 4_Truck,BOROUGH_BRONX,BOROUGH_BROOKLYN,BOROUGH_MANHATTAN,BOROUGH_QUEENS,BOROUGH_STATEN ISLAND,VEHICLE TYPE CODE 5_Sedan,VEHICLE TYPE CODE 5_Station Wagon/Sport Utility Vehicle,VEHICLE TYPE CODE 5_Van
2020-08-20,16:00:00,10029.0,40.796,-73.93542,EAST 116 STREET,1 AVENUE,,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020-08-19,13:45:00,11226.0,40.63969,-73.95321,NEWKIRK AVENUE,EAST 25 STREET,,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-08-18,09:05:00,10475.0,40.884647,-73.82662,CONNER STREET,HOLLERS AVENUE,,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020-08-15,07:05:00,10035.0,40.800793,-73.93492,2 AVENUE,EAST 122 STREET,,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020-08-15,13:40:00,11207.0,40.677208,-73.89723,PENNSYLVANIA AVENUE,FULTON STREET,,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-08-15,17:30:00,10457.0,40.84921,-73.90011,WEBSTER AVENUE,EAST 178 STREET,,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020-08-14,14:12:00,11226.0,40.64485,-73.96002,BEVERLEY ROAD,OCEAN AVENUE,,4,0,0,0,0,0,4,0,2020-08,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-08-13,18:08:00,11236.0,40.63226,-73.90088,EAST 87 STREET,AVENUE M,,15,0,0,0,0,0,15,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-08-12,00:00:00,11434.0,40.666695,-73.767136,FARMERS BOULEVARD,SOUTH CONDUIT AVENUE,,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-08-12,18:14:00,11238.0,40.686516,-73.9675,CLINTON AVENUE,GREENE AVENUE,,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
2020-08-11,15:10:00,11234.0,40.62444,-73.92748,,,1950 UTICA AVENUE,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-08-10,12:08:00,10459.0,40.81715,-73.89765,,,980 LONGWOOD AVENUE,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020-08-10,13:06:00,11385.0,40.7122,-73.86208,METROPOLITAN AVENUE,COOPER AVENUE,,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-08-10,11:10:00,11420.0,40.67137,-73.82548,135 AVENUE,114 PLACE,,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2020-08-10,21:45:00,11422.0,40.665558,-73.72985,HOOK CREEK BOULEVARD,SUNRISE HIGHWAY,,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-08-09,16:20:00,10453.0,40.84944,-73.906006,GRAND CONCOURSE,EAST TREMONT AVENUE,,5,0,0,0,0,0,5,0,2020-08,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020-08-09,18:15:00,10310.0,40.629684,-74.11123,FOREST AVENUE,BEMENT AVENUE,,9,0,0,0,0,0,9,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2020-08-09,23:20:00,11226.0,40.647175,-73.9612,,,1911 ALBEMARLE ROAD,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-08-08,22:35:00,11207.0,40.6642,-73.897766,WILLIAMS AVENUE,LIVONIA AVENUE,,6,0,0,0,0,0,6,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2020-08-08,23:50:00,11207.0,40.661835,-73.89311,PENNSYLVANIA AVENUE,NEW LOTS AVENUE,,5,0,0,0,0,0,5,0,2020-08,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-08-06,15:05:00,11414.0,40.65723,-73.84138,91 STREET,160 AVENUE,,6,0,0,0,0,0,6,0,2020-08,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-08-05,13:49:00,11203.0,40.644432,-73.9296,CLARENDON ROAD,UTICA AVENUE,,9,0,0,0,0,0,9,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2020-08-04,23:15:00,11223.0,40.596718,-73.97559,AVENUE U,WEST 4 STREET,,4,0,2,0,0,0,2,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-08-03,17:20:00,11693.0,40.58698,-73.8201,BEACH CHANNEL DRIVE,BEACH 97 STREET,,5,0,0,0,0,0,5,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-08-03,00:00:00,11210.0,40.630043,-73.945526,AURELIA COURT,EAST 32 STREET,,5,0,0,0,0,0,5,0,2020-08,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-08-01,18:37:00,11356.0,40.787785,-73.83825,130 STREET,11 AVENUE,,5,0,0,0,0,0,5,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-08-01,18:53:00,11223.0,40.601593,-73.97437,VAN SICKLEN STREET,AVENUE S,,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-08-01,04:50:00,10027.0,40.80647,-73.94644,LENOX AVENUE,WEST 123 STREET,,4,0,0,0,0,0,4,0,2020-08,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020-07-31,13:15:00,10034.0,40.866447,-73.9305,RIVERSIDE DRIVE,HENSHAW STREET,,4,0,0,0,0,0,4,0,2020-07,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020-07-31,15:00:00,11420.0,40.666862,-73.8045,NORTH CONDUIT AVENUE,134 PLACE,,5,0,0,0,0,0,5,0,2020-07,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-07-30,04:50:00,10474.0,40.808853,-73.88405,EAST BAY AVENUE,BRYANT AVENUE,,5,0,0,0,0,0,5,0,2020-07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020-07-30,13:55:00,11226.0,40.656082,-73.95306,ROGERS AVENUE,PARKSIDE AVENUE,,4,0,1,0,0,0,3,0,2020-07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-07-30,12:30:00,10026.0,40.80435,-73.95732,WEST 115 STREET,MANHATTAN AVENUE,,5,0,0,0,0,0,5,0,2020-07,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2020-07-27,10:30:00,10002.0,40.71467,-73.98234,,,504 GRAND STREET,4,0,0,0,0,0,4,0,2020-07,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020-07-26,14:50:00,11236.0,40.645027,-73.91998,RALPH AVENUE,CLARENDON ROAD,,4,0,0,0,0,0,4,0,2020-07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-07-25,20:00:00,11416.0,40.683086,-73.85416,86 STREET,ROCKAWAY BOULEVARD,,4,0,2,0,0,0,2,0,2020-07,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2020-07-25,13:55:00,11354.0,40.765087,-73.83704,COLLEGE POINT BOULEVARD,34 AVENUE,,6,0,0,0,0,0,6,0,2020-07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-07-23,16:42:00,11207.0,40.672195,-73.902664,GLENMORE AVENUE,VAN SIDERIN AVENUE,,4,0,0,0,0,0,4,0,2020-07,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-07-23,14:24:00,11226.0,40.65487,-73.96191,PARKSIDE AVENUE,OCEAN AVENUE,,4,0,0,0,0,0,4,0,2020-07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-07-21,20:50:00,10466.0,40.890244,-73.860306,EAST 228 STREET,LOWERRE PLACE,,4,0,0,0,0,0,4,0,2020-07,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020-07-21,19:40:00,10472.0,40.827564,-73.867134,,,1760 WATSON AVENUE,6,0,2,0,0,0,4,0,2020-07,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020-07-19,18:55:00,10469.0,40.882446,-73.856674,BRONXWOOD AVENUE,EAST 220 STREET,,4,0,0,0,0,0,4,0,2020-07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020-07-18,02:25:00,10031.0,40.827324,-73.94982,,,3569 BROADWAY,4,0,0,0,0,0,4,0,2020-07,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020-07-18,09:40:00,11370.0,40.76296,-73.887665,81 STREET,25 AVENUE,,4,0,0,0,0,0,4,0,2020-07,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-07-17,16:30:00,10035.0,40.799984,-73.94275,EAST 117 STREET,PARK AVENUE,,4,0,0,0,0,0,4,0,2020-07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
